55	7	G	2	14	1	1	nKvjncsk	ਨਵਾ ਖੰਡਾ ਵਿਚਿ ਜਾਣੀਐ ਨਾਲਿ ਚਲੈ ਸਭੁ ਕੋਇ ॥
56	7	G	2	14	1	1	cnrkjkjl	ਚੰਗਾ ਨਾਉ ਰਖਾਇ ਕੈ ਜਸੁ ਕੀਰਤਿ ਜਗਿ ਲੇਇ ॥
57	7	G	2	15	1	1	jqnnAqvnpk	ਜੇ ਤਿਸੁ ਨਦਰਿ ਨ ਆਵਈ ਤ ਵਾਤ ਨ ਪੁਛੈ ਕੇ ॥
58	7	G	2	15	1	1	kAkkddD	ਕੀਟਾ ਅੰਦਰਿ ਕੀਟੁ ਕਰਿ ਦੋਸੀ ਦੋਸੁ ਧਰੇ ॥
59	7	G	2	15	1	1	nngkggd	ਨਾਨਕ ਨਿਰਗੁਣਿ ਗੁਣੁ ਕਰੇ ਗੁਣਵੰਤਿਆ ਗੁਣੁ ਦੇ ॥
60	7	G	2	16	1	1	qknsjqgkk	ਤੇਹਾ ਕੋਇ ਨ ਸੁਝਈ ਜਿ ਤਿਸੁ ਗੁਣੁ ਕੋਇ ਕਰੇ ॥੭॥
61	8	G	2	16	1	1	sspsn	ਸੁਣਿਐ ਸਿਧ ਪੀਰ ਸੁਰਿ ਨਾਥ ॥
62	8	G	2	17	1	1	sDDA	ਸੁਣਿਐ ਧਰਤਿ ਧਵਲ ਆਕਾਸ ॥
63	8	G	2	17	1	1	sdlp	ਸੁਣਿਐ ਦੀਪ ਲੋਅ ਪਾਤਾਲ ॥
64	8	G	2	17	1	1	spnsk	ਸੁਣਿਐ ਪੋਹਿ ਨ ਸਕੈ ਕਾਲੁ ॥
65	8	G	2	18	1	1	nBsv	ਨਾਨਕ ਭਗਤਾ ਸਦਾ ਵਿਗਾਸੁ ॥
66	8	G	2	18	1	1	sdpkn	ਸੁਣਿਐ ਦੂਖ ਪਾਪ ਕਾ ਨਾਸੁ ॥੮॥
67	9	G	2	18	1	1	sebe	ਸੁਣਿਐ ਈਸਰੁ ਬਰਮਾ ਇੰਦੁ ॥
68	9	G	2	19	1	1	smsm	ਸੁਣਿਐ ਮੁਖਿ ਸਾਲਾਹਣ ਮੰਦੁ ॥
69	9	G	2	19	1	1	sjjqB	ਸੁਣਿਐ ਜੋਗ ਜੁਗਤਿ ਤਨਿ ਭੇਦ ॥
70	9	G	2	19	1	1	sssv	ਸੁਣਿਐ ਸਾਸਤ ਸਿਮ੍ਰਿਤਿ ਵੇਦ ॥
71	9	G	2	19	1	1	nBsv	ਨਾਨਕ ਭਗਤਾ ਸਦਾ ਵਿਗਾਸੁ ॥
72	9	G	3	1	1	1	sdpkn	ਸੁਣਿਐ ਦੂਖ ਪਾਪ ਕਾ ਨਾਸੁ ॥੯॥
73	10	G	3	1	1	1	sssg	ਸੁਣਿਐ ਸਤੁ ਸੰਤੋਖੁ ਗਿਆਨੁ ॥
74	10	G	3	1	1	1	sAke	ਸੁਣਿਐ ਅਠਸਠਿ ਕਾ ਇਸਨਾਨੁ ॥
75	10	G	3	2	1	1	spppm	ਸੁਣਿਐ ਪੜਿ ਪੜਿ ਪਾਵਹਿ ਮਾਨੁ ॥
76	10	G	3	2	1	1	slsD	ਸੁਣਿਐ ਲਾਗੈ ਸਹਜਿ ਧਿਆਨੁ ॥
77	10	G	3	2	1	1	nBsv	ਨਾਨਕ ਭਗਤਾ ਸਦਾ ਵਿਗਾਸੁ ॥
78	10	G	3	3	1	1	sdpkn	ਸੁਣਿਐ ਦੂਖ ਪਾਪ ਕਾ ਨਾਸੁ ॥੧੦॥
79	11	G	3	3	1	1	ssgkg	ਸੁਣਿਐ ਸਰਾ ਗੁਣਾ ਕੇ ਗਾਹ ॥
80	11	G	3	3	1	1	sspp	ਸੁਣਿਐ ਸੇਖ ਪੀਰ ਪਾਤਿਸਾਹ ॥
81	11	G	3	3	1	1	sApr	ਸੁਣਿਐ ਅੰਧੇ ਪਾਵਹਿ ਰਾਹੁ ॥
82	11	G	3	4	1	1	shhA	ਸੁਣਿਐ ਹਾਥ ਹੋਵੈ ਅਸਗਾਹੁ ॥
83	11	G	3	4	1	1	nBsv	ਨਾਨਕ ਭਗਤਾ ਸਦਾ ਵਿਗਾਸੁ ॥
84	11	G	3	4	1	1	sdpkn	ਸੁਣਿਐ ਦੂਖ ਪਾਪ ਕਾ ਨਾਸੁ ॥੧੧॥
85	12	G	3	5	1	1	mkgknj	ਮੰਨੇ ਕੀ ਗਤਿ ਕਹੀ ਨ ਜਾਇ ॥
86	12	G	3	5	1	1	jkkpp	ਜੇ ਕੋ ਕਹੈ ਪਿਛੈ ਪਛੁਤਾਇ ॥
87	12	G	3	5	1	1	kknl	ਕਾਗਦਿ ਕਲਮ ਨ ਲਿਖਣਹਾਰੁ ॥
88	12	G	3	5	1	1	mkbkv	ਮੰਨੇ ਕਾ ਬਹਿ ਕਰਨਿ ਵੀਚਾਰੁ ॥
89	12	G	3	6	1	1	Annh	ਐਸਾ ਨਾਮੁ ਨਿਰੰਜਨੁ ਹੋਇ ॥
90	12	G	3	6	1	1	jkmjmk	ਜੇ ਕੋ ਮੰਨਿ ਜਾਣੈ ਮਨਿ ਕੋਇ ॥੧੨॥
91	13	G	3	6	1	1	mshmb	ਮੰਨੈ ਸੁਰਤਿ ਹੋਵੈ ਮਨਿ ਬੁਧਿ ॥
92	13	G	3	7	1	1	msBks	ਮੰਨੈ ਸਗਲ ਭਵਣ ਕੀ ਸੁਧਿ ॥
93	13	G	3	7	1	1	mmcnK	ਮੰਨੈ ਮੁਹਿ ਚੋਟਾ ਨਾ ਖਾਇ ॥
